,Title,Price,Rating,Description,linkofproduct
150,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
126,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
318,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
174,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
342,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
198,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
54,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
246,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
30,LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver),"₹ 44,990.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 50 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 20 Watts Output | Powerful Sound
Smart TV Features : ThinQ AI Smart TV | One touch access to Netflix and amazon prime | Miracast (screen sharing) | AI launcher
Display : Active HDR | HDR dynamic tone mapping | DTS virtual: X
Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase
Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support on 1800 180 9999/1800 315 9999 and provide product's model name as well as seller's details mentioned on the invoice
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/LG-inches-50UM7290PTD-Ceramic-Silver/dp/B084QZ9HK8/ref=sr_1_31?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-31
118,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
46,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
94,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
334,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
286,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
238,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
190,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
358,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
262,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
70,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
142,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
214,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
166,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
310,TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black) (2020 Model) | With Dolby Audio,"₹ 44,499.00",,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz
Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices
Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer
Smart TV Features : Hands-Free Voice Control | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P
Display : A+ Grade Panel | UHD | HDR 10 | Full Screen | Slim Design
Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase
Installation: Brand will contact for installation for this product once delivered. Contact TCL Support for assistance @ 1800-419-0622 and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service
Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_47?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-47
14,Mi 4X 138.8 cm (55 Inches) Ultra HD Android LED TV (Black),"₹ 40,999.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 hertz
Connectivity: 3 HDMI ports to connect set top box, Blu Ray players gaming console | 2 USB ports to connect hard drives and other USB devices
Sound: 20 Watts Output | Dolby Audio + DTS-HD. Audio Power ：10W x 2
Smart TV features : Built-In Wi-Fi | PatchWall | Netflix | Prime Video | Disney+Hotstar and more | Android TV 9.0 | Google Assistant
Display : LED Panel | Vivid picture engine | 4K HDR 10
Warranty Information: 1 year warranty on product and 1 year extra on Panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services or Xiaomi service partner. For more information, please call Mi support on 1800-103-6286 | Wall Mount is not included in the box and will be charged extra at the time of installation",https://www.amazon.in/Mi-138-8-Inches-Ultra-Android/dp/B081Z1RQLV/ref=sr_1_15?dchild=1&fst=as%3Aoff&qid=1619632909&rnid=1389396031&s=electronics&sr=1-15
